"('mid',)","('pid',)","('name',)"
tt0134084,nm0001073,Gale Weathers
tt0134084,nm0000630,Cotton Weary
tt0134119,nm0000354,Tom Ripley
tt0134119,nm0000569,Marge Sherwood
tt0134119,nm0000179,Dickie Greenleaf
tt0134119,nm0000949,Meredith Logue
tt0134154,nm0001497,Jake Roedel
tt0134154,nm0000240,Jack Bull Chiles
tt0134154,nm0452962,Sue Lee Shelley
tt0134154,nm0042090,Guard
tt0134230,nm0720879,"Fikász úr, azaz Zimmer Feri"
tt0134230,nm0688292,"Vilma,Fikász felesége"
tt0134230,nm0468511,"Rozi,Fikász lánya"
tt0134230,nm0523796,Lucia
tt0134273,nm0000115,Tom Welles
tt0134273,nm0001618,Max California
tt0134273,nm0001254,Eddie Poole
tt0134273,nm0001780,Dino Velvet
tt0134402,nm0184202,Self
tt0134402,nm0209624,Portuguese Narrator
tt0134402,nm0347777,Portuguese Narration
tt0134614,nm0750184,Tosya Kislitsina
tt0134614,nm0006489,Ilya Kovrigin
tt0134614,nm0653780,Katya
tt0134614,nm0538415,Nadya Yerokhina
tt0134618,nm0000128,John Biebe
tt0134618,nm0000608,Judge Walter Burns
tt0134618,nm0000279,Charles Danner
tt0134618,nm0005203,Donna Biebe
tt0134619,nm0005188,Steve Clark
tt0134619,nm0005017,Rachel Wagner
tt0134619,nm0001763,Gavin Strick
tt0134619,nm0576425,Andy Effkin
tt0134630,nm0507271,Ricky Dean
tt0134630,nm0000569,Liv
tt0134630,nm0316079,Todd Woods
tt0134630,nm0105672,Reggie Kane
tt0134633,nm0955921,Andrey Timchenko
tt0134633,nm0890561,Valentin Nenarokov
tt0134633,nm0276840,Igor Skvortsov
tt0134633,nm0945096,Tamara
tt0134664,nm0490513,Inspector Pao
tt0134664,nm0628757,Mak Kwan
tt0134664,nm0496797,Chung Lai-Hung
tt0134664,nm0304709,Zang
tt0134771,nm0913796,Nishida
tt0134771,nm0619938,Jo
tt0134771,nm0034836,Shizuko
tt0134771,nm0043396,Okada's Wife
tt0134786,nm0052008,Mihai
tt0134786,nm0176040,Ionica
tt0134786,nm0845424,Dana
tt0134786,nm1213774,Geta
tt0134847,nm0593664,Carolyn Fry
tt0134847,nm0369513,William J. Johns
tt0134847,nm0004874,Richard B. Riddick
tt0134847,nm0202966,Abu 'Imam' al-Walid
tt0134928,nm0766233,Mitsuo Andô
tt0134928,nm0620397,Mai Takano
tt0134928,nm0755725,Sadako Yamamura
tt0134928,nm0875457,Miyashita
tt0134969,nm0338614,Alden
tt0134969,nm0001882,Elena
tt0134969,nm0284158,Clay
tt0134969,nm0573481,Coach Shaw
tt0134983,nm0000652,Nick Vanzant
tt0134983,nm0004906,Karl Larson
tt0134983,nm0000677,Danika Lund
tt0134983,nm0000291,Dr. Kaela Evers
tt0135007,nm0017623,Aldo Baglio
tt0135007,nm0017623,Al
tt0135007,nm0017623,Ajeje Brazorf
tt0135007,nm0320495,Giovanni Storti
tt0135007,nm0320495,John
tt0135007,nm0320495,Conductor
tt0135007,nm0316034,Giacomo Poretti
tt0135007,nm0316034,Jack
tt0135007,nm0316034,Elderly Man
tt0135007,nm0557457,Chiara
tt0135007,nm0557457,Jusy
tt0135024,nm0018823,Alice Bonnard
tt0135024,nm0445657,Pierre-Evariste Renard
tt0135024,nm0445657,'Jim'
tt0135024,nm0445657,'Earthworm Jim'
tt0135024,nm0537392,Mrs. Bonnard
tt0135024,nm0051082,Mr. Bonnard
tt0135033,nm0737912,Verónica
tt0135033,nm0349493,Flavia
tt0135033,nm0515700,La Bruja
tt0135033,nm0825417,Nana
tt0135037,nm1239089,Hiro
tt0135037,nm0594730,Magî
tt0135037,nm0361662,Sû
tt0135037,nm0765838,Miranda
tt0135165,nm0001642,General George S. Merlin
tt0135165,nm0258360,Dr. Laurie Casey
tt0135165,nm0001337,Shannon Griffin
tt0135165,nm0001150,Sheriff Carlson
tt0135509,nm0903818,Liza Delvi
tt0135509,nm0660282,Giorgos Nikolaidis
tt0135509,nm0944421,Spyros Lozantos
tt0135509,nm0465349,Antonis Delvis
tt0135519,nm1267335,Violin Player
tt0135519,nm0288192,Petrakis
tt0135519,nm0043247,Pavlaras
tt0135519,nm0439206,Kaiti Benardi
tt0135519,nm0018838,Dimitris Lambrakis
tt0135519,nm0874603,Benardis
tt0135625,nm0951084,Vicknixor
tt0135625,nm0123844,Elanlyum
tt0135625,nm0527226,Kostalmed
tt0135625,nm0578197,Alnikpop
tt0135641,nm0474774,Prem
tt0135641,nm0792911,Raj
tt0135641,nm0006433,Pooja
tt0135641,nm0007114,Kajal
tt0135673,nm0951782,Efterpi Barda
tt0135673,nm0538749,Harilaos Bardas
tt0135673,nm0890522,Kalliopi
tt0135673,nm0439206,Katina Barda
tt0135673,nm0561429,Eleni Barda
tt0135673,nm0660160,Angeliki Barda
tt0135673,nm0660219,Maria Barda
tt0135790,nm0466292,Keek
tt0135790,nm0461878,Andy
tt0135790,nm0725338,Kalle Grabowski
tt0135790,nm0470522,Werner Kampmann
tt0136153,nm0451321,Vikram
tt0136153,nm0451321,Hari
tt0136153,nm0451321,Gopal Mayur
tt0136153,nm0007114,Bijuriya
tt0136153,nm0707405,Katariya
tt0136153,nm0006762,Lawyer Madadgar
tt0136244,nm0000701,Julia
tt0136244,nm0729763,Bea
tt0136244,nm0846548,Bilal
tt0136244,nm0611925,Lucy
tt0136352,nm0451321,Shanker
tt0136352,nm0002043,Gauri
tt0136352,nm0700869,Raja Saab
tt0136352,nm0710211,Dilawar
tt0136535,nm0093511,J.B.
tt0136535,nm0770087,Miauv
tt0136535,nm0452762,Stoiss
tt0136535,nm0754055,Barbie
tt0136551,nm0465349,Leonidas Petroheilos
tt0136551,nm0462685,Mary Hatzithoma
tt0136551,nm0508695,Kimon Petroheilos
tt0136551,nm0660198,Andreas Petroheilos
tt0136694,nm0008206,Abbas
tt0136694,nm0008206,Dorna
tt0136694,nm0035007,Esi Khan
tt0136694,nm0660978,Javad
tt0136694,nm0354492,Donya
tt0136694,nm0788788,Ali Kopol
tt0137079,nm0611605,Lola
tt0137079,nm0205811,Murat
tt0137079,nm0947989,Bilidikid
tt0137079,nm0445659,Ute
tt0137100,nm0756313,Maya
tt0137100,nm0787582,Dr. Charu Das
tt0137100,nm0044796,Rudra
tt0137100,nm0451321,Lalit
tt0137201,nm0000422,Santa Claus
tt0137201,nm0627878,Leonard the Polar Bear
tt0137201,nm0001666,Mrs. Claus
tt0137201,nm0001666,Mitzi - Rudolph's Mother
tt0137201,nm0001666,Mrs. Prancer - School Teacher
tt0137201,nm0692755,Young Rudolph
tt0137226,nm0449431,Jónás Botsinkay
tt0137226,nm0688292,Szaffi
tt0137226,nm0323576,Old Witch
tt0137226,nm0126585,Feuerstein lovag
tt0137338,nm0000255,Bartender
tt0137338,nm0000729,Tom
tt0137338,nm0152638,Disco Cabbie
tt0137338,nm0246585,Dave
tt0137363,nm0000313,Michael Faraday
tt0137363,nm0000209,Oliver Lang
tt0137363,nm0000349,Cheryl Lang
tt0137363,nm0204706,Brooke Wolfe
tt0137386,nm0005003,Billy Collier
tt0137386,nm0005388,Gabriel
tt0137386,nm0883620,Fernando
tt0137386,nm0610650,Drag Queen
tt0137401,nm0582126,Bob
tt0137401,nm0320721,Stan
tt0137401,nm0399088,Ti-Guy
tt0137401,nm0862400,François
tt0137439,nm0729691,Isabelle
tt0137439,nm0738789,Magali
tt0137439,nm0508888,Gérald
tt0137439,nm0762240,Étienne
tt0137494,nm0000125,Mac
tt0137494,nm0001876,Gin
tt0137494,nm0000609,Thibadeaux
tt0137494,nm0001599,Cruz
tt0137523,nm0000093,Tyler Durden
tt0137523,nm0001570,Narrator
tt0137523,nm0001533,Robert Paulsen
tt0137523,nm0340260,Richard Chesler (Regional Manager)
tt0137799,nm0000662,Jack Harris
tt0137799,nm0000494,Cruise
tt0137799,nm0569226,T.C. Bryant
tt0137799,nm0001785,Julie Albrecht
tt0138074,nm1390639,Mother
tt0138074,nm0728009,Santa Claus
tt0138074,nm0307104,Thumbelina
tt0138074,nm0606266,Mrs. Mole
tt0138074,nm0187673,Mr. Digger
tt0138097,nm0000569,Viola De Lesseps
tt0138097,nm0001212,Will Shakespeare
tt0138097,nm0001691,Philip Henslowe
tt0138097,nm0929489,Hugh Fennyman
tt0138304,nm0000234,Jillian Armacost
tt0138304,nm0000136,Commander Spencer Armacost
tt0138304,nm0608012,"Sherman Reese, NASA Representative"
tt0138304,nm0245112,Nan
tt0138393,nm12285760,Self
tt0138393,nm1934812,Self
tt0138393,nm0281359,Self
tt0138393,nm0292955,Self (LAPD)
tt0138414,nm0821256,Eric
tt0138414,nm0392073,Maggie
tt0138414,nm0300399,Rod
tt0138414,nm0574668,Mom
tt0138467,nm0000663,Andrea Marr
tt0138467,nm0001218,Todd Sparrow
tt0138467,nm0001619,Rebecca
tt0138467,nm0005346,Cybil
tt0138487,nm0227317,Ari
tt0138487,nm0541605,Betty
tt0138487,nm0288179,Joe
tt0138487,nm0660654,Peter
tt0138510,nm0001701,Anton Tobias
tt0138510,nm0001293,Mick
tt0138510,nm0711805,Pnub
tt0138510,nm0004695,Molly
tt0138524,nm0000123,Miles
tt0138524,nm0001876,Marylin
tt0138524,nm0000671,Howard D. Doyle
tt0138524,nm0001691,Donovan Donaly
tt0138537,nm0292579,Johnny Twennies
tt0138537,nm0120648,Virginia Clemens
tt0138537,nm0250049,Clarence
tt0138537,nm0203617,Victor Young
tt0138541,nm0000614,Detective David Friedman
tt0138541,nm0000668,FBI Agent Sadie Hawkins
tt0138541,nm0001303,Coco Chavez
tt0138541,nm0048932,Junior Armstrong
tt0138545,nm0001951,Margit
tt0138545,nm0103852,Katla
tt0138545,nm0283395,Jóhann
tt0138545,nm0321108,Mother
tt0138563,nm0001482,Self
tt0138563,nm0112374,Self
tt0138563,nm0001052,Self
tt0138563,nm4389718,Self - Kurt Cobain's Aunt
tt0138587,nm0150777,Nam
tt0138587,nm0993411,Pricey Car Wooing Girl
tt0138587,nm3059859,Cook at Lucky Restaurant
tt0138587,nm0155577,Manager of King Thunder Fist Academy
tt0138590,nm0372176,Sylvia Weld
tt0138590,nm0378112,Victor Bukowski
tt0138590,nm0004851,Louise
tt0138590,nm0758687,Rafael
tt0138681,nm0000686,Vic Kelly
tt0138681,nm0567945,Michael Lawlor
tt0138681,nm0685771,Aunt Dee
tt0138681,nm0123632,Rest Home Sister
tt0138703,nm0049853,Mike
tt0138703,nm0052410,Reggie
tt0138703,nm0861332,Jody
tt0138703,nm0549436,Jennifer
tt0138704,nm0347797,Maximillian Cohen
tt0138704,nm0546797,Sol Robeson
tt0138704,nm0791570,Lenny Meyer
tt0138704,nm0366466,Marcy Dawson
tt0138749,nm0000177,Tulio
tt0138749,nm0000110,Miguel
tt0138749,nm0001609,Chel
tt0138749,nm0000800,Tzekel-Kan
tt0138874,nm0629062,Kien An
tt0138874,nm0591336,Truck Driver
tt0138874,nm0387474,"Huy, Dao's Headman"
tt0138874,nm0452666,Singing Lotus Woman
tt0138946,nm0000242,Leo Handler
tt0138946,nm0001618,Willie Gutierrez
tt0138946,nm0000234,Erica Soltz
tt0138946,nm0001001,Frank Olchin
tt0138987,nm0075483,Myles
tt0138987,nm0905872,Elisabeth
tt0138987,nm0035207,The Agent
tt0138987,nm0000119,Self
tt0139076,nm0000442,Palmer
tt0139076,nm0930062,Sharon
tt0139076,nm0861075,Stone
tt0139076,nm0445484,Peter
tt0139134,nm0001264,Kathryn Merteuil
tt0139134,nm0000202,Sebastian Valmont
tt0139134,nm0000702,Annette Hargrove
tt0139134,nm0004757,Cecile Caldwell
tt0139151,nm0000241,Eddie Lomax
tt0139151,nm0001552,Jubal Early
tt0139151,nm0001803,Johnny Sixtoes
tt0139151,nm0280521,Rhonda Reynolds
tt0139239,nm0001631,Ronna Martin
tt0139239,nm0001542,Zack
tt0139239,nm0937930,Adam
tt0139239,nm0004875,Marcus
tt0139362,nm0593664,Syd
tt0139362,nm0000639,Lucy Berliner
tt0139362,nm0165101,Greta
tt0139362,nm0542759,James
tt0139388,nm0000449,Anna Penn
tt0139388,nm0890232,Charlie Hudson
tt0139388,nm0728346,Henry Taylor
tt0139388,nm0001882,Tracy Meltempi
tt0139414,nm0000403,Kelly Scott
tt0139414,nm0000597,Jack Wells
tt0139414,nm0001624,Hector Cyr
tt0139414,nm0322407,Sheriff Hank Keough
tt0139426,nm0700856,Richard Spader
tt0139426,nm0791226,Dr. Kirsty McCloud
tt0139426,nm0011478,Leo Rook
tt0139426,nm0111727,Captain Campbell
tt0139462,nm0000126,Garret
tt0139462,nm0000705,Theresa
tt0139462,nm0000056,Dodge
tt0139462,nm0001698,Johnny Land
tt0139465,nm0000185,Lukas Sadorov
tt0139465,nm0731842,Karen Goodleaf
tt0139465,nm0481024,David Schulman
tt0139465,nm0626247,Lieutenant Roseberry
tt0139500,nm0239152,Self
tt0139500,nm1967370,Self
tt0139500,nm0239155,Self
tt0139564,nm0354167,Sasha
tt0139564,nm0888418,Tatiana
tt0139564,nm0759665,"Sioffra, The Baby"
tt0139564,nm0710643,Sasha's Husband
tt0139615,nm0931654,Ray Joshua
tt0139615,nm0812308,Lauren Bell
tt0139615,nm0540395,Hopha
tt0139615,nm0933741,Big Mike
tt0139654,nm0000243,Alonzo
tt0139654,nm0000160,Jake
tt0139654,nm0001277,Roger
tt0139654,nm0000297,Stan Gursky
tt0139668,nm0000142,Steve Everett
tt0139668,nm0913460,Frank Louis Beechum
tt0139668,nm0004986,Bonnie Beechum
tt0139668,nm0000249,Alan Mann
tt0139699,nm0004735,Mox
tt0139699,nm0000685,Coach Kilmer
tt0139699,nm0908094,Lance Harbor
tt0139699,nm0504516,Billy Bob
tt0139809,nm0081572,Douglas Hall
tt0139809,nm0081572,John Ferguson
tt0139809,nm0081572,David
tt0139809,nm0001543,Jane Fuller
tt0139809,nm0001543,Natasha Molinaro
tt0139809,nm0001543,Jane
tt0139809,nm0000090,Hannon Fuller
tt0139809,nm0000090,Grierson
tt0139809,nm0000090,Jane's father
tt0139809,nm0000352,Jason Whitney
tt0139809,nm0000352,Jerry Ashton
tt0139820,nm0906723,Nurse Sakura Nishi
tt0139820,nm0038951,Dr. Okabe
tt0139820,nm0442955,Pvt. Orihara
tt0139820,nm0015047,Head Nurse Iwashima
tt0139859,nm1093959,Ashok's son
tt0139859,nm0707425,Annamalai
tt0139859,nm0764871,Ashok
tt0139859,nm1099597,Ashok's Father
tt0139861,nm0708032,Kaliaperumal
tt0139861,nm0707425,Arunachalam
tt0139861,nm0815897,Vedhavalli
tt0139861,nm0708095,Nandhini
tt0139861,nm1126254,Athi Kesavan
tt0139861,nm1119422,Ammaiappan
tt0139861,nm0706499,Viswanath
tt0139872,nm0352032,Pandyan
tt0139872,nm0352032,Avvai Shanmugi
tt0139872,nm0576169,Janaki
tt0139872,nm0304261,Vishwanathan Iyer
tt0139872,nm0621937,Bhai
tt0139876,nm1686962,Indiran
tt0139876,nm0707425,Baasha
tt0139876,nm0707425,Manickam
tt0139876,nm0619324,Priya
tt0139876,nm0706499,Mark Anthony
tt0139876,nm0897206,Rangasamy
tt0139876,nm0417301,Gurumurthy
tt0139876,nm0222181,Kesavan
tt0139898,nm0920992,Brett Sprague
tt0139898,nm0001057,Michelle
tt0139898,nm0192852,Sandra Sprague
tt0139898,nm0689852,Glenn Sprague
tt0140090,nm0352032,Guna
tt0140090,nm0742932,Abhirami
tt0140090,nm0742932,Roshini
tt0140090,nm9969854,Rosy
tt0140090,nm0754177,Mannonmani
tt0140282,nm0313530,Mickey
tt0140282,nm0514976,Keoni
tt0140282,nm0233663,Shane
tt0140282,nm0867051,Wyatt
tt0140348,nm0352032,Krishna
tt0140348,nm0837700,Yamuna
tt0140348,nm1111221,Panjapakesan Iyer (Krishna's Cellmate)
tt0140348,nm1560644,Kaveri (Krishna's Daughter)
tt0140352,nm0000128,Jeffrey Wigand
tt0140352,nm0000199,Lowell Bergman
tt0140352,nm0001626,Mike Wallace
tt0140352,nm0893204,Liane Wigand
tt0140377,nm0352032,Michael
tt0140377,nm0352032,Madan
tt0140377,nm0352032,Kameshwaran
tt0140377,nm0882219,Tiruppurasundari (Kameshwaran's lover)
tt0140377,nm0750451,Chakku Bai
tt0140377,nm1001243,Shalini (Raju's lover)
tt0140379,nm0000177,Nick Bottom
tt0140379,nm0000201,Titania
tt0140379,nm0000391,Oberon
tt0140379,nm0001804,Puck
tt0140384,nm0298576,Michio
tt0140384,nm0298576,sculpter
tt0140384,nm0585637,Aki
tt0140384,nm0585637,Model
tt0140384,nm0784279,Michio's Mother
tt0140397,nm0000363,Mumford
tt0140397,nm0204706,Sofie Crisp
tt0140397,nm0005134,Skip Skipperton
tt0140397,nm0005569,Lily
tt0140399,nm0883014,Valayapathy
tt0140399,nm0707425,Muthu
tt0140399,nm0576169,Ranganayaki
tt0140399,nm0764871,Zamindar
tt0140399,nm0784521,Thennappan
tt0140399,nm1099597,Zamindar's Uncle
tt0140399,nm0706499,Devaan
tt0140399,nm0690448,Kaali
tt0140428,nm0557609,Remo Guerra
tt0140428,nm0316074,Maurizio Leggeri
tt0140428,nm0864191,Roberto Salvo
tt0140428,nm0297541,Rita
tt0140448,nm0352032,Gopalakrishnan (Chappani)
tt0140448,nm0004437,Mayil
tt0140448,nm0707425,Parattayan
tt0140448,nm1314762,Kuruvammal (Mayil's Mother)
tt0140534,nm0352032,Shaktivel
tt0140534,nm0033243,Arunachalam
tt0140534,nm0764821,Pazhani
tt0140534,nm1427780,Leelavathi
tt0140581,nm0189498,Bill
tt0140581,nm0716197,Axel
tt0140581,nm0584435,Candy
tt0140581,nm0695800,Sherman
tt0140581,nm0666004,Girl
tt0140581,nm0816314,Big Mama
tt0140603,nm0000272,Flora
tt0140603,nm0145951,Mago Adam
tt0140603,nm0195017,Alessandra
tt0140603,nm0308523,Diomede
tt0140653,nm0000899,Giulia Giovannini
tt0140653,nm0195017,Lisa Faraone
tt0140653,nm0316074,Enzo Di Girolamo
tt0140653,nm0826600,Elsa Giovannini
tt0140688,nm0917962,Anna Stockard
tt0140688,nm0604541,Brenda Talbot
tt0140688,nm0002078,Mr. Chaminski
tt0140688,nm0744073,Carol Stockard
tt0140796,nm0954225,Josh Framm
tt0140796,nm0828906,Jackie Framm
tt0140796,nm0176792,Fred Davis
tt0140796,nm0552189,Phil Phil
tt0140825,nm0359197,Jung-won
tt0140825,nm0793534,Da-rim
tt0140825,nm0793782,Jung-won's father
tt0140825,nm0644886,Jung-sook
tt0140888,nm0005244,Isadora
tt0140888,nm0646737,Josué
tt0140888,nm0702479,Irene
tt0140888,nm0513913,Ana
tt0141098,nm0000113,Sarah
tt0141098,nm0000255,Ben
tt0141098,nm0005491,Bridget
tt0141098,nm0001872,Alan
tt0141105,nm0917838,Robert
tt0141105,nm0005202,Mark
tt0141105,nm0000638,Bill
tt0141105,nm0107808,Mort Berg
tt0141109,nm0000474,Jack Frost
tt0141109,nm0000593,Gabby Frost
tt0141109,nm0189200,Charlie Frost
tt0141109,nm0004692,Mac MacArthur
tt0141121,nm0000483,Gideon Oliver Dobbs
tt0141121,nm0000032,Addison Sinclair
tt0141121,nm0005279,Leo Barnes
tt0141121,nm0429250,Elly Morton
tt0141369,nm0000111,Inspector Gadget
tt0141369,nm0000111,Robo Gadget
tt0141369,nm0000111,John Brown
tt0141369,nm0000391,Sanford Scolex
tt0141369,nm0004921,Brenda
tt0141369,nm0004921,Robobrenda
tt0141369,nm0005502,Penny
tt0141399,nm0000541,Jacqueline Susann
tt0141399,nm0001447,Irving Mansfield
tt0141399,nm0000330,Florence Maybelle
tt0141399,nm0001383,Michael Hastings
tt0141716,nm0019602,Self
tt0141716,nm1304989,Self
tt0141716,nm1306654,Self
tt0141716,nm0449073,Self
tt0141824,nm0777649,Lukas Lichtmeß
tt0141824,nm0294984,Emmy
tt0141824,nm0748964,Severin
tt0141824,nm0699596,Großknecht
tt0141897,nm0634297,James Garrick
tt0141897,nm0183655,Ann Garrick
tt0141897,nm0041405,Philip
tt0141897,nm0445759,Suzy
tt0141907,nm0000886,Porter
tt0141907,nm0000473,Ellie
tt0141907,nm0000176,Alex
tt0141907,nm0000443,Mona
tt0141926,nm0000190,Tyler
tt0141926,nm0000200,Dahlgren
tt0141926,nm0000172,Chief
tt0141926,nm0000954,Emmett
tt0141966,nm0797947,Vlad Tepes
tt0141966,nm0535597,Manzila
tt0141966,nm0678430,Armasul Stoica
tt0141966,nm1196867,Albu
tt0141974,nm0935653,Dad
tt0141974,nm0032536,Nurse
tt0141974,nm0038918,Lucy
tt0141974,nm0069331,Jessie
tt0141986,nm0318683,Self - the Drummer and Vocalist
tt0141986,nm0000095,Self - The Clarinetist
tt0141986,nm0036981,Self - Sister of Woody Allen
tt0141986,nm0696661,Self
tt0141986,nm0057100,Self - the Trombonist
tt0141986,nm0923188,Self - the Trumpeter
tt0141998,nm0280541,John
tt0141998,nm0694336,Carmen Ciardi
tt0141998,nm0731643,Jenny Stergeon
tt0142181,nm0609403,Wada
tt0142181,nm0410902,Ujiie
tt0142181,nm0538683,Shen
tt0142192,nm0000334,Nick Chen
tt0142192,nm0000242,Danny Wallace
tt0142192,nm0949521,Henry Lee
tt0142192,nm0070115,Schabacker
tt0142201,nm0000429,Lucille
tt0142201,nm0001556,Dove
tt0142201,nm0085407,Peejoe
tt0142201,nm0001550,Earlene
tt0142231,nm0005569,Loretta
tt0142231,nm0293272,Earl
tt0142231,nm0019569,Rosa Lynn
tt0142231,nm0738354,Annie
tt0142233,nm0637586,Son Gokû
tt0142233,nm0637586,Son Gohan
tt0142233,nm0637586,Tullece
tt0142233,nm0849028,Kuririn
tt0142233,nm0299228,Yamcha
tt0142233,nm0840721,Tenshinhan
tt0142234,nm0411879,Android 18
tt0142234,nm0637586,Son Goten
tt0142234,nm0637586,Son Gokû
tt0142234,nm0476223,Trunks
tt0142234,nm0351338,Mr. Satan
tt0142234,nm0849028,Kuririn
tt0142236,nm0875442,Bulma
tt0142236,nm0637586,Son Gokû
tt0142236,nm0637586,Son Gohan
tt0142236,nm0637586,Son Goten
tt0142236,nm0394690,Vegeta
tt0142236,nm0394690,Gogeta
tt0142236,nm0394690,Veku
tt0142236,nm0476223,Trunks
tt0142236,nm0476223,Gotenks
tt0142236,nm0351338,Enma Daiou
tt0142236,nm0351338,Mr. Satan
tt0142237,nm0637586,Son Gokû
tt0142237,nm0637586,Son Gohan
tt0142237,nm0299192,Piccolo
tt0142237,nm0849028,Kuririn
tt0142237,nm0849028,Yajirobe
tt0142237,nm0394690,Vegeta
tt0142238,nm0637586,Son Gokû
tt0142238,nm0637586,Son Gohan
tt0142238,nm0299192,Piccolo
tt0142238,nm0299192,Producer
tt0142238,nm0849028,Kuririn
tt0142238,nm0476223,Trunks
tt0142239,nm0637586,Son Gokû
tt0142239,nm0637586,Son Gohan
tt0142239,nm0637586,Son Goten
tt0142239,nm0849028,Krillin
tt0142239,nm0476223,Trunks
tt0142239,nm0590888,Videl
tt0142240,nm0637586,Son Gokû
tt0142240,nm0637586,Son Gohan
tt0142240,nm0299192,Pikkoro
tt0142240,nm0849028,Kuririn
tt0142240,nm0875442,Buruma
tt0142241,nm0637586,Son Gokû
tt0142241,nm0637586,Son Gohan
tt0142241,nm0299192,Piccolo
tt0142241,nm0849028,Kuririn
tt0142241,nm0476223,Trunks
tt0142242,nm0793554,Broly
tt0142242,nm0637586,Son Gokû
tt0142242,nm0637586,Son Gohan
tt0142242,nm0394690,Vegeta
tt0142242,nm0443509,Paragus
tt0142243,nm0766493,Kame Sennin
tt0142243,nm0766493,Shenlong
tt0142243,nm0637586,Son Gokû
tt0142243,nm0637586,Son Gohan
tt0142243,nm0637586,Son Goten
tt0142243,nm0476223,Trunks
tt0142243,nm0476223,Gotenks
tt0142243,nm0849028,Kuririn
tt0142243,nm0849028,Minoshia
tt0142243,nm0875442,Bulma
tt0142244,nm0637586,Son Gokû
tt0142244,nm0637586,Son Gohan
tt0142244,nm0299192,Piccolo
tt0142244,nm0849028,Kuririn
tt0142244,nm0849028,Yajirobe
tt0142244,nm0875442,Bulma
tt0142248,nm0637586,Son Gokû
tt0142248,nm0468708,Arare Norimaki
tt0142248,nm0468708,Lunch
tt0142248,nm0299228,Yamcha
tt0142248,nm0875442,Buruma
tt0142249,nm0637586,Son Gokû
tt0142249,nm0299228,Yamucha
tt0142249,nm0468708,Ranchi
tt0142249,nm0849028,Kuririn
tt0142250,nm0637586,Son Gokû
tt0142250,nm0875442,Bulma
tt0142250,nm0851311,Oolong
tt0142250,nm0913844,Puar
tt0142251,nm0637586,Son Gokû
tt0142251,nm0875442,Buruma
tt0142251,nm0851311,Ûron
tt0142251,nm0913844,Pûaru
tt0142257,nm0948939,Hirosuke Hitomi
tt0142257,nm0948939,Genzaburô Komoda (plays two parts)
tt0142257,nm0434600,Shizuko
tt0142257,nm1170137,Hideko
tt0142257,nm1170137,Hatsuyo (plays two parts)
tt0142257,nm0031797,Toki Komoda
tt0142316,nm0014558,Yuuji
tt0142316,nm2117080,Lili
tt0142342,nm0001191,Sonny Koufax
tt0142342,nm0000725,Layla Maloney
tt0142342,nm0829537,Kevin Gerrity
tt0142342,nm0819850,Julian 'Frankenstien' McGrath
tt0142371,nm0436776,Kenshiro
tt0142371,nm0945514,Yuria
tt0142371,nm0882581,Raoh
tt0142371,nm0645212,Jagi
tt0142632,nm0449431,Lúdas Matyi
tt0142632,nm0315196,Lúdas Matyi (young)
tt0142632,nm0190795,Döbrögi
tt0142632,nm0013818,Ispán
tt0142688,nm0000136,Dean Corso
tt0142688,nm0001449,Boris Balkan
tt0142688,nm0000565,Liana Telfer
tt0142688,nm0782561,The Girl
tt0142772,nm0818715,Henk Woldring
tt0142772,nm0376826,Anna Krzyzanowska
tt0142772,nm0266246,Pimp
tt0142772,nm0706416,Son
tt0142804,nm0000483,John Prudhomme
tt0142804,nm0030548,News Anchor
tt0142804,nm0042603,Paramedic
tt0142804,nm0157672,Officer
tt0143012,nm0441526,Zatoichi
tt0143012,nm0023715,Genpachiro Kuroda
tt0143012,nm0357307,Blind Biwa Priest
tt0143012,nm0644561,Cho
tt0143012,nm0644561,Shino
tt0143145,nm0000112,James Bond
tt0143145,nm0000521,Elektra King
tt0143145,nm0001015,Renard
tt0143145,nm0000612,Dr. Christmas Jones
tt0143261,nm0000286,Jon
tt0143261,nm0001572,David 'Dave'
tt0143261,nm0627624,Ian Wickham
tt0143261,nm0002055,Lisa
tt0143334,nm0867780,Saffet
tt0143334,nm0756150,Asiye
tt0143334,nm0127352,Ali
tt0143334,nm0149192,Nine
tt0143338,nm0187388,Kevin
tt0143338,nm0313212,Mark
tt0143338,nm2278745,Bob
tt0143338,nm0741672,Pamela
tt0143348,nm0423663,Ogami Itto
tt0143348,nm0370666,Yagyu Gunbei
tt0143348,nm4501511,Oyuki
tt0143348,nm0866674,Daigoro
tt0143422,nm0010486,Male Security Guard
tt0143422,nm0073408,Messenger
tt0143422,nm0089141,Brad
tt0143422,nm0191044,Bob
tt0143428,nm0423663,Ogami Itto
tt0143428,nm0644856,Shiranui
tt0143428,nm0866674,Ogami Daigoro
tt0143428,nm0945601,Sazare Kanbei
